ano,id_municipio,id_uf,sigla_uf,nome_municipio,pct_alfabetizados,meta_pct,nivel_meta,fonte_meta,gap_meta_pct,atingiu_meta,n_avaliados,ponto_corte,camada
2023,1100189,11,RO,Pimenta Bueno,69.73,,,,,,,743,gold
2023,1500107,15,PA,Abaetetuba,39.73,,,,,,,743,gold
2023,1501105,15,PA,Bagre,46.7,,,,,,,743,gold
2023,1502103,15,PA,Cametá,40.41,,,,,,,743,gold
2023,1502855,15,PA,Curuá,37.54,,,,,,,743,gold
2023,1506583,15,PA,Santa Maria das Barreiras,53.64,,,,,,,743,gold
2023,1703602,17,TO,Brasilândia do Tocantins,29.73,,,,,,,743,gold
2023,1718006,17,TO,Porto Alegre do Tocantins,7.57,,,,,,,743,gold
2023,1722107,17,TO,Xambioá,22.0,,,,,,,743,gold
2023,2111532,21,MA,São Pedro da Água Branca,32.95,,,,,,,743,gold
2023,2112506,21,MA,Tutóia,37.64,,,,,,,743,gold
2023,2208106,22,PI,Pimenteiras,60.51,,,,,,,743,gold
2023,2209658,22,PI,São Francisco de Assis do Piauí,33.64,,,,,,,743,gold
2023,2210623,22,PI,Sebastião Barros,26.0,,,,,,,743,gold
2023,2302305,23,CE,Bela Cruz,95.85,,,,,,,743,gold
2023,2307908,23,CE,Martinópole,98.47,,,,,,,743,gold
2023,2400802,24,RN,Angicos,28.34,,,,,,,743,gold
2023,2404903,24,RN,Itaú,54.71,,,,,,,743,gold
2023,2407005,24,RN,Luís Gomes,32.17,,,,,,,743,gold
2023,2413102,24,RN,Senador Elói de Souza,50.36,,,,,,,743,gold
2023,2500734,25,PB,Amparo,85.27,,,,,,,743,gold
2023,2501104,25,PB,Areia,85.08,,,,,,,743,gold
2023,2501500,25,PB,Bananeiras,51.04,,,,,,,743,gold
2023,2502805,25,PB,Brejo do Cruz,53.57,,,,,,,743,gold
2023,2515906,25,PB,Serraria,83.64,,,,,,,743,gold
2023,2702405,27,AL,Delmiro Gouveia,31.11,,,,,,,743,gold
2023,2902302,29,BA,Aratuípe,47.9,,,,,,,743,gold
2023,2910602,29,BA,Esplanada,19.87,,,,,,,743,gold
2023,2910776,29,BA,Feira da Mata,55.73,,,,,,,743,gold
2023,2911253,29,BA,Gavião,60.47,,,,,,,743,gold
2023,2923050,29,BA,Novo Triunfo,21.75,,,,,,,743,gold
2023,2927705,29,BA,Santa Cruz Cabrália,40.45,,,,,,,743,gold
2023,2928802,29,BA,Santo Estêvão,32.65,,,,,,,743,gold
2023,2930105,29,BA,Senhor do Bonfim,19.93,,,,,,,743,gold
2023,2932705,29,BA,Uruçuca,30.01,,,,,,,743,gold
2023,3112653,31,MG,Capitão Andrade,40.45,,,,,,,743,gold
2023,3117306,31,MG,Conceição das Alagoas,55.38,,,,,,,743,gold
2023,3120839,31,MG,Cuparaque,98.0,,,,,,,743,gold
2023,3124401,31,MG,Espírito Santo do Dourado,66.49,,,,,,,743,gold
2023,3127354,31,MG,Glaucilândia,57.14,,,,,,,743,gold
2023,3130200,31,MG,Igaratinga,68.89,,,,,,,743,gold
2023,3134004,31,MG,Itinga,42.04,,,,,,,743,gold
2023,3144409,31,MG,Natércia,70.18,,,,,,,743,gold
2023,3144508,31,MG,Nazareno,87.42,,,,,,,743,gold
2023,3145505,31,MG,Olímpio Noronha,62.27,,,,,,,743,gold
2023,3154408,31,MG,Ressaquinha,55.59,,,,,,,743,gold
2023,3156502,31,MG,Rubelita,100.0,,,,,,,743,gold
2023,3157203,31,MG,Santa Bárbara,69.91,,,,,,,743,gold
2023,3159308,31,MG,Santa Rita de Jacutinga,41.62,,,,,,,743,gold
2023,3165537,31,MG,Sarzedo,80.06,,,,,,,743,gold
2023,3168903,31,MG,Tiros,59.26,,,,,,,743,gold
2023,3200102,32,ES,Afonso Cláudio,87.36,,,,,,,743,gold
2023,3200359,32,ES,Alto Rio Novo,64.65,,,,,,,743,gold
2023,3201407,32,ES,Castelo,72.21,,,,,,,743,gold
2023,3204005,32,ES,Pancas,80.63,,,,,,,743,gold
2023,3204302,32,ES,Presidente Kennedy,68.35,,,,,,,743,gold
2023,3300209,33,RJ,Araruama,50.86,,,,,,,743,gold
2023,3300936,33,RJ,Carapebus,51.01,,,,,,,743,gold
2023,3304102,33,RJ,Porciúncula,35.38,,,,,,,743,gold
2023,3505906,35,SP,Batatais,64.89,,,,,,,743,gold
2023,4101408,41,PR,Apucarana,82.14,,,,,,,743,gold
2023,4106506,41,PR,Coronel Vivida,80.52,,,,,,,743,gold
2023,4109757,41,PR,Ibema,72.84,,,,,,,743,gold
2023,4116208,41,PR,Morretes,68.42,,,,,,,743,gold
2023,4118105,41,PR,Paranacity,83.27,,,,,,,743,gold
2023,4118808,41,PR,Peabiru,69.48,,,,,,,743,gold
2023,4119905,41,PR,Ponta Grossa,75.79,,,,,,,743,gold
2023,4127809,41,PR,Tomazina,91.65,,,,,,,743,gold
2023,4203907,42,SC,Capinzal,72.28,,,,,,,743,gold
2023,4210035,42,SC,Luzerna,72.91,,,,,,,743,gold
2023,4214607,42,SC,Rio do Oeste,80.3,,,,,,,743,gold
2023,4216503,42,SC,São Joaquim,42.08,,,,,,,743,gold
2023,4217253,42,SC,São Pedro de Alcântara,74.22,,,,,,,743,gold
2023,4304002,43,RS,Campo Novo,66.01,,,,,,,743,gold
2023,4304952,43,RS,Caseiros,86.13,,,,,,,743,gold
2023,4307906,43,RS,Farroupilha,82.8,,,,,,,743,gold
2023,4309050,43,RS,Glorinha,65.09,,,,,,,743,gold
2023,4312203,43,RS,Maximiliano de Almeida,87.4,,,,,,,743,gold
2023,4318408,43,RS,São Jerônimo,76.2,,,,,,,743,gold
2023,4323200,43,RS,Victor Graeff,88.92,,,,,,,743,gold
2023,5002001,50,MS,Batayporã,45.7,,,,,,,743,gold
2023,5201702,52,GO,Aragarças,63.56,,,,,,,743,gold
2023,5221601,52,GO,Uruaçu,70.42,,,,,,,743,gold
2023,1100502,11,RO,Novo Horizonte do Oeste,72.53,,,,,,,743,gold
2023,1301209,13,AM,Coari,47.15,,,,,,,743,gold
2023,1302603,13,AM,Manaus,54.32,,,,,,,743,gold
2023,1502004,15,PA,Cachoeira do Arari,57.05,,,,,,,743,gold
2023,1503044,15,PA,Floresta do Araguaia,47.77,,,,,,,743,gold
2023,1701051,17,TO,Angico,40.16,,,,,,,743,gold
2023,1711902,17,TO,Lagoa da Confusão,26.02,,,,,,,743,gold
2023,2100055,21,MA,Açailândia,39.59,,,,,,,743,gold
2023,2100501,21,MA,Alto Parnaíba,46.76,,,,,,,743,gold
2023,2101970,21,MA,Boa Vista do Gurupi,59.99,,,,,,,743,gold
2023,2103000,21,MA,Caxias,43.75,,,,,,,743,gold
2023,2103752,21,MA,Davinópolis,66.75,,,,,,,743,gold
2023,2106631,21,MA,Matões do Norte,63.8,,,,,,,743,gold
2023,2202703,22,PI,Cocal,73.16,,,,,,,743,gold
2023,2207306,22,PI,Paes Landim,51.76,,,,,,,743,gold
2023,2210953,22,PI,Tamboril do Piauí,68.75,,,,,,,743,gold
2023,2303402,23,CE,Carnaubal,87.03,,,,,,,743,gold
2023,2306207,23,CE,Itaiçaba,91.32,,,,,,,743,gold
2023,2311504,23,CE,Quixeré,86.21,,,,,,,743,gold
2023,2313401,23,CE,Tianguá,84.36,,,,,,,743,gold
2023,2313559,23,CE,Tururu,89.24,,,,,,,743,gold
2023,2400505,24,RN,Alexandria,17.76,,,,,,,743,gold
2023,2402402,24,RN,Carnaúba dos Dantas,65.52,,,,,,,743,gold
2023,2410603,24,RN,Rafael Godeiro,29.93,,,,,,,743,gold
2023,2412203,24,RN,São José de Mipibu,33.43,,,,,,,743,gold
2023,2501609,25,PB,Barra de Santa Rosa,56.39,,,,,,,743,gold
2023,2517407,25,PB,Zabelê,91.18,,,,,,,743,gold
2023,2609105,26,PE,Machados,86.88,,,,,,,743,gold
2023,2609907,26,PE,Ouricuri,36.16,,,,,,,743,gold
2023,2611507,26,PE,Quipapá,48.12,,,,,,,743,gold
2023,2615706,26,PE,Triunfo,82.65,,,,,,,743,gold
2023,2703502,27,AL,Jacuípe,54.29,,,,,,,743,gold
2023,2703759,27,AL,Jequiá da Praia,50.22,,,,,,,743,gold
2023,2704807,27,AL,Maribondo,46.59,,,,,,,743,gold
2023,2705309,27,AL,Minador do Negrão,30.02,,,,,,,743,gold
2023,2801405,28,SE,Carira,33.52,,,,,,,743,gold
2023,2804409,28,SE,Neópolis,23.66,,,,,,,743,gold
2023,2900108,29,BA,Abaíra,34.57,,,,,,,743,gold
2023,2908507,29,BA,Conceição do Jacuípe,34.3,,,,,,,743,gold
2023,2913002,29,BA,Ibitiara,62.17,,,,,,,743,gold
2023,2921401,29,BA,Mirangaba,33.73,,,,,,,743,gold
2023,2925600,29,BA,Presidente Dutra,21.28,,,,,,,743,gold
2023,2927101,29,BA,Rodelas,23.27,,,,,,,743,gold
2023,2929354,29,BA,São José da Vitória,31.3,,,,,,,743,gold
2023,3113909,31,MG,Carmo da Cachoeira,74.34,,,,,,,743,gold
2023,3118908,31,MG,Cordisburgo,65.59,,,,,,,743,gold
2023,3122702,31,MG,Dom Silvério,66.83,,,,,,,743,gold
2023,3123502,31,MG,Douradoquara,66.67,,,,,,,743,gold
2023,3126802,31,MG,Frei Gaspar,51.82,,,,,,,743,gold
2023,3134806,31,MG,Jacuí,70.85,,,,,,,743,gold
2023,3136603,31,MG,Nova União,47.99,,,,,,,743,gold
2023,3142601,31,MG,Monsenhor Paulo,62.69,,,,,,,743,gold
2023,3145208,31,MG,Nova Serrana,54.95,,,,,,,743,gold
2023,3146107,31,MG,Ouro Preto,64.92,,,,,,,743,gold
2023,3148004,31,MG,Patos de Minas,70.3,,,,,,,743,gold
2023,3204104,32,ES,Pinheiros,77.7,,,,,,,743,gold
2023,3302007,33,RJ,Itaguaí,42.05,,,,,,,743,gold
2023,3305158,33,RJ,São José do Vale do Rio Preto,71.41,,,,,,,743,gold
2023,3513009,35,SP,Cotia,50.73,,,,,,,743,gold
2023,3523305,35,SP,Itariri,57.26,,,,,,,743,gold
2023,3549409,35,SP,São Joaquim da Barra,52.89,,,,,,,743,gold
2023,4107108,41,PR,Diamante do Norte,72.99,,,,,,,743,gold
2023,4116307,41,PR,Munhoz de Melo,53.23,,,,,,,743,gold
2023,4118709,41,PR,Paulo Frontin,90.71,,,,,,,743,gold
2023,4120507,41,PR,Primeiro de Maio,51.44,,,,,,,743,gold
2023,4201000,42,SC,Anita Garibaldi,61.46,,,,,,,743,gold
2023,4203600,42,SC,Campos Novos,61.52,,,,,,,743,gold
2023,4208104,42,SC,Itaiópolis,60.94,,,,,,,743,gold
2023,4209805,42,SC,Leoberto Leal,75.0,,,,,,,743,gold
2023,4214904,42,SC,Rio Fortuna,78.36,,,,,,,743,gold
2023,4218103,42,SC,Timbé do Sul,71.29,,,,,,,743,gold
2023,4302105,43,RS,Bento Gonçalves,74.0,,,,,,,743,gold
2023,4302907,43,RS,Cacequi,55.89,,,,,,,743,gold
2023,4306106,43,RS,Cruz Alta,58.96,,,,,,,743,gold
2023,4308201,43,RS,Flores da Cunha,80.35,,,,,,,743,gold
2023,4309001,43,RS,Giruá,77.82,,,,,,,743,gold
2023,4312351,43,RS,Montauri,100.0,,,,,,,743,gold
2023,4313409,43,RS,Novo Hamburgo,62.48,,,,,,,743,gold
2023,4314464,43,RS,Pinhal da Serra,74.14,,,,,,,743,gold
2023,4317707,43,RS,Santo Antônio das Missões,77.06,,,,,,,743,gold
2023,4319737,43,RS,São Valério do Sul,71.43,,,,,,,743,gold
2023,4322855,43,RS,Vespasiano Correa,81.25,,,,,,,743,gold
2023,4323606,43,RS,Vista Alegre do Prata,95.03,,,,,,,743,gold
2023,5002209,50,MS,Bonito,53.37,,,,,,,743,gold
2023,5100805,51,MT,Apiacás,58.01,,,,,,,743,gold
2023,5103809,51,MT,Figueirópolis D'Oeste,86.02,,,,,,,743,gold
2023,5105101,51,MT,Juara,49.53,,,,,,,743,gold
2023,5107768,51,MT,Santa Rita do Trivelato,64.77,,,,,,,743,gold
2023,5108006,51,MT,Tapurah,55.92,,,,,,,743,gold
2023,5204102,52,GO,Cachoeira Alta,73.19,,,,,,,743,gold
2023,5209101,52,GO,Goiatuba,68.19,,,,,,,743,gold
2023,5210901,52,GO,Itapaci,78.84,,,,,,,743,gold
2023,5218706,52,GO,Rianápolis,76.56,,,,,,,743,gold
2023,1300201,13,AM,Atalaia do Norte,54.2,,,,,,,743,gold
2023,1304005,13,AM,Silves,40.1,,,,,,,743,gold
2023,1505205,15,PA,Oeiras do Pará,18.54,,,,,,,743,gold
2023,1600808,16,AP,Vitória do Jari,28.7,,,,,,,743,gold
2023,2100402,21,MA,Altamira do Maranhão,90.52,,,,,,,743,gold
2023,2101004,21,MA,Arari,67.49,,,,,,,743,gold
2023,2102705,21,MA,Cantanhede,53.04,,,,,,,743,gold
2023,2109601,21,MA,Rosário,56.65,,,,,,,743,gold
2023,2109759,21,MA,Santa Filomena do Maranhão,36.45,,,,,,,743,gold
2023,2210631,22,PI,Sebastião Leal,93.5,,,,,,,743,gold
2023,2210904,22,PI,Socorro do Piauí,68.44,,,,,,,743,gold
2023,2300309,23,CE,Acopiara,62.63,,,,,,,743,gold
2023,2304905,23,CE,Groaíras,99.15,,,,,,,743,gold
2023,2306256,23,CE,Itaitinga,85.82,,,,,,,743,gold
2023,2308708,23,CE,Morada Nova,71.96,,,,,,,743,gold
2023,2311702,23,CE,Reriutaba,99.52,,,,,,,743,gold
2023,2401008,24,RN,Apodi,37.32,,,,,,,743,gold
2023,2401107,24,RN,Areia Branca,49.53,,,,,,,743,gold
2023,2401701,24,RN,Bom Jesus,29.19,,,,,,,743,gold
2023,2411205,24,RN,Santa Cruz,21.32,,,,,,,743,gold
2023,2413706,24,RN,Sítio Novo,28.73,,,,,,,743,gold
2023,2503001,25,PB,Caaporã,37.78,,,,,,,743,gold
2023,2503209,25,PB,Cabedelo,48.94,,,,,,,743,gold
2023,2505709,25,PB,Dona Inês,48.88,,,,,,,743,gold
2023,2506905,25,PB,Itabaiana,33.24,,,,,,,743,gold
2023,2508000,25,PB,Juru,66.04,,,,,,,743,gold
2023,2508406,25,PB,Lastro,20.77,,,,,,,743,gold
2023,2603900,26,PE,Carnaíba,91.81,,,,,,,743,gold
2023,2610707,26,PE,Paulista,51.54,,,,,,,743,gold
2023,2703403,27,AL,Jacaré dos Homens,38.18,,,,,,,743,gold
2023,2703601,27,AL,Japaratinga,23.07,,,,,,,743,gold
2023,2704401,27,AL,Major Isidoro,40.07,,,,,,,743,gold
2023,2801900,28,SE,Cumbe,44.12,,,,,,,743,gold
2023,2805604,28,SE,Porto da Folha,25.59,,,,,,,743,gold
2023,2911402,29,BA,Glória,35.91,,,,,,,743,gold
2023,2920403,29,BA,Manoel Vitorino,39.54,,,,,,,743,gold
2023,2924801,29,BA,Piritiba,43.07,,,,,,,743,gold
2023,2928901,29,BA,São Desidério,44.69,,,,,,,743,gold
2023,3100906,31,MG,Águas Formosas,51.15,,,,,,,743,gold
2023,3102209,31,MG,Alvarenga,59.37,,,,,,,743,gold
2023,3104106,31,MG,Arceburgo,86.77,,,,,,,743,gold
2023,3104205,31,MG,Arcos,78.83,,,,,,,743,gold
2023,3115409,31,MG,Catas Altas da Noruega,59.09,,,,,,,743,gold
2023,3116159,31,MG,Chapada Gaúcha,48.19,,,,,,,743,gold
2023,3117900,31,MG,Congonhal,73.46,,,,,,,743,gold
2023,3133204,31,MG,Itanhomi,41.07,,,,,,,743,gold
2023,3138682,31,MG,Luislândia,59.68,,,,,,,743,gold
2023,3139003,31,MG,Machado,65.0,,,,,,,743,gold
2023,3146206,31,MG,Ouro Verde de Minas,51.25,,,,,,,743,gold
2023,3155603,31,MG,Rio Pardo de Minas,74.16,,,,,,,743,gold
2023,3160504,31,MG,Santo Antônio do Rio Abaixo,60.0,,,,,,,743,gold
2023,3164704,31,MG,São Sebastião do Paraíso,65.48,,,,,,,743,gold
2023,3166709,31,MG,Serra dos Aimorés,58.13,,,,,,,743,gold
2023,3168804,31,MG,Tiradentes,62.26,,,,,,,743,gold
2023,3171105,31,MG,Veríssimo,97.76,,,,,,,743,gold
2023,3204807,32,ES,São José do Calçado,74.52,,,,,,,743,gold
2023,3302106,33,RJ,Itaocara,65.31,,,,,,,743,gold
2023,3305505,33,RJ,Saquarema,63.54,,,,,,,743,gold
2023,3522604,35,SP,Itapira,58.07,,,,,,,743,gold
2023,4100905,41,PR,Amaporã,71.89,,,,,,,743,gold
2023,4101200,41,PR,Antonina,66.31,,,,,,,743,gold
2023,4113759,41,PR,Lunardelli,57.46,,,,,,,743,gold
2023,4127205,41,PR,Terra Boa,85.98,,,,,,,743,gold
2023,4127957,41,PR,Tupãssi,70.71,,,,,,,743,gold
2023,4201109,42,SC,Anitápolis,61.48,,,,,,,743,gold
2023,4206652,42,SC,Guatambú,47.81,,,,,,,743,gold
2023,4211603,42,SC,Nova Veneza,63.57,,,,,,,743,gold
2023,4211900,42,SC,Palhoça,51.42,,,,,,,743,gold
2023,4216354,42,SC,São João do Itaperiú,55.09,,,,,,,743,gold
2023,4217501,42,SC,Seara,73.9,,,,,,,743,gold
2023,4219200,42,SC,Vidal Ramos,73.28,,,,,,,743,gold
2023,4305132,43,RS,Cerro Branco,72.08,,,,,,,743,gold
2023,4306205,43,RS,Cruzeiro do Sul,68.21,,,,,,,743,gold
2023,4308003,43,RS,Faxinal do Soturno,86.45,,,,,,,743,gold
2023,4311791,43,RS,Maratá,67.82,,,,,,,743,gold
2023,4312609,43,RS,Muçum,50.88,,,,,,,743,gold
2023,4313359,43,RS,Nova Roma do Sul,82.57,,,,,,,743,gold
2023,4316907,43,RS,Santa Maria,64.84,,,,,,,743,gold
2023,4322400,43,RS,Uruguaiana,60.94,,,,,,,743,gold
2023,5001508,50,MS,Bandeirantes,25.95,,,,,,,743,gold
2023,5103056,51,MT,Cláudia,51.33,,,,,,,743,gold
2023,5103700,51,MT,Feliz Natal,65.18,,,,,,,743,gold
2023,5205513,52,GO,Cocalzinho de Goiás,79.53,,,,,,,743,gold
2023,5210604,52,GO,Itaguaru,81.65,,,,,,,743,gold
2023,1502152,15,PA,Canaã dos Carajás,62.1,,,,,,,743,gold
2023,1504422,15,PA,Marituba,57.34,,,,,,,743,gold
2023,1506195,15,PA,Rurópolis,57.97,,,,,,,743,gold
2023,1506807,15,PA,Santarém,54.92,,,,,,,743,gold
2023,1507458,15,PA,São Geraldo do Araguaia,46.49,,,,,,,743,gold
2023,1716109,17,TO,Paraíso do Tocantins,60.56,,,,,,,743,gold
2023,1718758,17,TO,Rio Sono,27.83,,,,,,,743,gold
2023,2102358,21,MA,Buritirana,61.37,,,,,,,743,gold
2023,2103208,21,MA,Chapadinha,47.1,,,,,,,743,gold
2023,2106904,21,MA,Monção,51.98,,,,,,,743,gold
2023,2108207,21,MA,Pedreiras,68.1,,,,,,,743,gold
2023,2109270,21,MA,Presidente Sarney,62.8,,,,,,,743,gold
2023,2109908,21,MA,Santa Inês,47.95,,,,,,,743,gold
2023,2111748,21,MA,Senador Alexandre Costa,95.63,,,,,,,743,gold
2023,2200202,22,PI,Água Branca,90.64,,,,,,,743,gold
2023,2207777,22,PI,Patos do Piauí,81.59,,,,,,,743,gold
2023,2304657,23,CE,Graça,98.41,,,,,,,743,gold
2023,2306900,23,CE,Jaguaribe,85.97,,,,,,,743,gold
2023,2312700,23,CE,Senador Pompeu,100.0,,,,,,,743,gold
2023,2401800,24,RN,Brejinho,35.09,,,,,,,743,gold
2023,2404408,24,RN,Grossos,57.4,,,,,,,743,gold
2023,2407104,24,RN,Macaíba,28.29,,,,,,,743,gold
2023,2410256,24,RN,Porto do Mangue,58.35,,,,,,,743,gold
2023,2414456,24,RN,Triunfo Potiguar,24.71,,,,,,,743,gold
2023,2500577,25,PB,Algodão de Jandaíra,44.32,,,,,,,743,gold
2023,2500601,25,PB,Alhandra,57.33,,,,,,,743,gold
2023,2503308,25,PB,Cachoeira dos Índios,42.05,,,,,,,743,gold
2023,2504306,25,PB,Catolé do Rocha,55.21,,,,,,,743,gold
2023,2511905,25,PB,Pitimbu,75.96,,,,,,,743,gold
2023,2602308,26,PE,Bonito,56.71,,,,,,,743,gold
2023,2604155,26,PE,Casinhas,79.46,,,,,,,743,gold
2023,2610004,26,PE,Palmares,43.01,,,,,,,743,gold
2023,2705903,27,AL,Olho d'Água Grande,88.26,,,,,,,743,gold
2023,2800704,28,SE,Brejo Grande,27.27,,,,,,,743,gold
2023,2801207,28,SE,Canindé de São Francisco,22.69,,,,,,,743,gold
2023,2901155,29,BA,América Dourada,32.19,,,,,,,743,gold
2023,2902104,29,BA,Araci,20.27,,,,,,,743,gold
2023,2902658,29,BA,Banzaê,33.07,,,,,,,743,gold
2023,2903201,29,BA,Barreiras,37.98,,,,,,,743,gold
2023,2914505,29,BA,Irará,33.6,,,,,,,743,gold
2023,3106903,31,MG,Bicas,45.18,,,,,,,743,gold
2023,3122306,31,MG,Divinópolis,69.78,,,,,,,743,gold
2023,3125606,31,MG,Felisburgo,52.21,,,,,,,743,gold
2023,3127073,31,MG,Fruta de Leite,43.91,,,,,,,743,gold
2023,3127404,31,MG,Gonçalves,62.15,,,,,,,743,gold
2023,3127701,31,MG,Governador Valadares,58.73,,,,,,,743,gold
2023,3129103,31,MG,Gurinhatã,76.93,,,,,,,743,gold
2023,3132800,31,MG,Itambé do Mato Dentro,77.78,,,,,,,743,gold
2023,3133808,31,MG,Itaúna,69.71,,,,,,,743,gold
2023,3147303,31,MG,Paraisópolis,60.77,,,,,,,743,gold
2023,3156601,31,MG,Rubim,86.74,,,,,,,743,gold
2023,3162401,31,MG,São João da Ponte,65.62,,,,,,,743,gold
2023,3162708,31,MG,São João do Paraíso,70.47,,,,,,,743,gold
2023,3202603,32,ES,Iconha,76.34,,,,,,,743,gold
2023,3205150,32,ES,Vila Pavão,74.58,,,,,,,743,gold
2023,3522208,35,SP,Itapecerica da Serra,53.44,,,,,,,743,gold
2023,3543303,35,SP,Ribeirão Pires,61.43,,,,,,,743,gold
2023,3552700,35,SP,Tabatinga,63.12,,,,,,,743,gold
2023,4101309,41,PR,Antônio Olinto,91.41,,,,,,,743,gold
2023,4104006,41,PR,Campina Grande do Sul,70.42,,,,,,,743,gold
2023,4105805,41,PR,Colombo,64.92,,,,,,,743,gold
2023,4107306,41,PR,Doutor Camargo,79.12,,,,,,,743,gold
2023,4112504,41,PR,Jardim Alegre,61.2,,,,,,,743,gold
2023,4115804,41,PR,Medianeira,79.22,,,,,,,743,gold
2023,4116604,41,PR,Nova América da Colina,62.54,,,,,,,743,gold
2023,4119301,41,PR,Pinhão,61.89,,,,,,,743,gold
2023,4122172,41,PR,Rio Branco do Ivaí,69.75,,,,,,,743,gold
2023,4200309,42,SC,Agronômica,75.87,,,,,,,743,gold
2023,4201257,42,SC,Apiúna,62.19,,,,,,,743,gold
2023,4206900,42,SC,Ibirama,67.48,,,,,,,743,gold
2023,4207577,42,SC,Iomerê,74.46,,,,,,,743,gold
2023,4212403,42,SC,Pedras Grandes,81.73,,,,,,,743,gold
2023,4215505,42,SC,Santa Cecília,66.38,,,,,,,743,gold
2023,4215695,42,SC,Santiago do Sul,73.68,,,,,,,743,gold
2023,4218350,42,SC,Treviso,68.59,,,,,,,743,gold
2023,4218756,42,SC,Tunápolis,79.86,,,,,,,743,gold
2023,4219176,42,SC,Vargem Bonita,64.13,,,,,,,743,gold
2023,4306551,43,RS,Dom Pedro de Alcântara,95.45,,,,,,,743,gold
2023,4307104,43,RS,Herval,63.43,,,,,,,743,gold
2023,4311122,43,RS,Jaquirana,69.4,,,,,,,743,gold
2023,4313375,43,RS,Nova Santa Rita,57.28,,,,,,,743,gold
2023,4314555,43,RS,Pirapó,91.67,,,,,,,743,gold
2023,4315149,43,RS,Presidente Lucena,87.03,,,,,,,743,gold
2023,4316956,43,RS,Santa Maria do Herval,78.3,,,,,,,743,gold
2023,4319356,43,RS,São Pedro da Serra,80.67,,,,,,,743,gold
2023,4322301,43,RS,Tuparendi,88.1,,,,,,,743,gold
2023,5004403,50,MS,Inocência,33.64,,,,,,,743,gold
2023,5104542,51,MT,Itanhangá,89.0,,,,,,,743,gold
2023,5106109,51,MT,Nossa Senhora do Livramento,68.42,,,,,,,743,gold
2023,5108907,51,MT,Nova Maringá,61.75,,,,,,,743,gold
2023,5206909,52,GO,Davinópolis,87.08,,,,,,,743,gold
2023,5213756,52,GO,Montividiu,65.97,,,,,,,743,gold
2023,5220009,52,GO,São João d'Aliança,81.82,,,,,,,743,gold
2023,1100346,11,RO,Alvorada D'Oeste,33.55,,,,,,,743,gold
2023,1504901,15,PA,Muaná,36.17,,,,,,,743,gold
2023,1506401,15,PA,Santa Cruz do Arari,49.87,,,,,,,743,gold
2023,1507201,15,PA,São Domingos do Capim,31.2,,,,,,,743,gold
2023,1701309,17,TO,Aragominas,24.61,,,,,,,743,gold
2023,1703867,17,TO,Cariri do Tocantins,15.77,,,,,,,743,gold
2023,1708254,17,TO,Fortaleza do Tabocão,48.93,,,,,,,743,gold
2023,1712405,17,TO,Lizarda,42.61,,,,,,,743,gold
2023,1718659,17,TO,Rio da Conceição,17.56,,,,,,,743,gold
2023,2104651,21,MA,Governador Newton Bello,69.13,,,,,,,743,gold
2023,2107407,21,MA,Olho d'Água das Cunhãs,53.93,,,,,,,743,gold
2023,2111672,21,MA,São Roberto,48.24,,,,,,,743,gold
2023,2205409,22,PI,Joaquim Pires,55.54,,,,,,,743,gold
2023,2205904,22,PI,Manoel Emídio,100.0,,,,,,,743,gold
2023,2210201,22,PI,São José do Piauí,93.83,,,,,,,743,gold
2023,2301901,23,CE,Barbalha,85.38,,,,,,,743,gold
2023,2303600,23,CE,Catarina,79.24,,,,,,,743,gold
2023,2304954,23,CE,Guaiúba,72.74,,,,,,,743,gold
2023,2306553,23,CE,Itarema,92.56,,,,,,,743,gold
2023,2311207,23,CE,Potengi,90.85,,,,,,,743,gold
2023,2400406,24,RN,Água Nova,33.29,,,,,,,743,gold
2023,2403400,24,RN,Equador,20.52,,,,,,,743,gold
2023,2404101,24,RN,Galinhos,38.33,,,,,,,743,gold
2023,2406155,24,RN,Jundiá,54.55,,,,,,,743,gold
2023,2501906,25,PB,Belém,56.8,,,,,,,743,gold
2023,2503753,25,PB,Cajazeirinhas,84.33,,,,,,,743,gold
2023,2504405,25,PB,Conceição,80.68,,,,,,,743,gold
2023,2504850,25,PB,Coxixola,75.0,,,,,,,743,gold
2023,2507804,25,PB,Junco do Seridó,56.22,,,,,,,743,gold
2023,2510105,25,PB,Nova Floresta,60.94,,,,,,,743,gold
2023,2515971,25,PB,Sobrado,60.0,,,,,,,743,gold
2023,2516607,25,PB,Tavares,75.27,,,,,,,743,gold
2023,2607307,26,PE,Ipubi,72.0,,,,,,,743,gold
2023,2607505,26,PE,Itaíba,59.5,,,,,,,743,gold
2023,2610103,26,PE,Palmeirina,60.56,,,,,,,743,gold
2023,2612455,26,PE,Santa Cruz,69.26,,,,,,,743,gold
2023,2709301,27,AL,União dos Palmares,89.35,,,,,,,743,gold
2023,2804102,28,SE,Moita Bonita,43.16,,,,,,,743,gold
2023,2805703,28,SE,Propriá,25.97,,,,,,,743,gold
2023,2903003,29,BA,Barra do Mendes,39.25,,,,,,,743,gold
2023,2907558,29,BA,Caturama,46.92,,,,,,,743,gold
2023,2922730,29,BA,Nova Fátima,46.81,,,,,,,743,gold
2023,2925204,29,BA,Pojuca,60.54,,,,,,,743,gold
2023,2927309,29,BA,Salinas da Margarida,47.81,,,,,,,743,gold
2023,2928703,29,BA,Santo Antônio de Jesus,33.47,,,,,,,743,gold
2023,3103900,31,MG,Araújos,74.0,,,,,,,743,gold
